Mi,nCIR,nHM,SpMax_L,mS_linear,nX,mS_branched,nCb-,TI2_L,nCrt,Psi_i_A,nArCOOR,SdssC,F03[C-O],esther,nHDon,nHM_heavy,C-026,nN,SpPosA_B(p),SpMax_B(m),F01[N-N],NssssC,nO,Psi_i_1d,SdO,LOC,B01[C-Br],B04[C-Br],nCRX3,mS_ring,F03[C-N],HyWi_B(m),Me,nN-N,N-073,F02[C-N],nHM_functional,C%,B03[C-Cl],J_Dz(e),nArNO2,nCp,F04[C-N]
0.25466320727873787,-0.7427400009337597,0.9194897309602404,-1.6274054431577332,2.0487027843470975,0.5548243001185355,-0.4645594536727297,-0.7450317558226504,0.6363881513942551,-0.18590347409433322,-0.7974174391090653,-0.14705530217450655,0.2604649769077577,-0.8099645228433303,-0.158113883008419,-0.7598101308854533,2.2038926600773587,-0.5891517122913665,-0.6274478911299515,0.027588574029832214,-0.35395335947266376,-0.14898646584984904,-0.26089696604360174,-1.012080128932691,-0.16531909939460637,-0.727805418428602,1.181311827615804,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,-0.11474648450849449,-0.5798017447665818,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,-0.6800978847055894,2.3038429433649137,-0.46152344770209613,-0.2315529124607063,0.3016337832743009,-0.45457877220372306
0.2881047458857996,-0.15015392451309525,-0.48544488901627597,0.9269667216979007,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,-0.7450317558226504,0.3209899351452015,-0.18590347409433322,0.8572679132349296,-0.14705530217450655,-7.0505051297319055,4.038560071604693,-0.158113883008419,-0.7598101308854533,-0.4537426064865151,-0.5891517122913665,2.278764725944761,-0.6261846986220895,-0.1293152829651328,-0.14898646584984904,-0.26089696604360174,4.186865127348001,-0.021436982119300608,5.504151560139563,1.2108937260508916,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,1.1914999501248589,2.8854191685209,1.4623315450444412,0.6817157605955301,-0.08259105521236185,-0.14504851796323842,0.8570672185191208,-0.4004714203168136,-0.18548394919681657,-0.43405736614121565,0.3402321371067561,-0.2315529124607063,-0.6965981990415469,4.39182926146743
0.48875397752819244,-0.7427400009337597,0.9194897309602404,-0.08740489611480641,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,-0.7450317558226504,0.25653899530300345,-0.18590347409433322,0.4315100421794059,-0.14705530217450655,-0.8578797654320994,-0.34820027575304235,-0.158113883008419,2.524171576836155,2.2038926600773587,-0.5891517122913665,2.278764725944761,-0.055430254243427825,-0.06473183596921733,-0.14898646584984904,-0.26089696604360174,0.14324103912968486,-0.034517174598873865,1.1168160178204798,0.8756322104532333,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,1.1914999501248589,0.2634182143293487,0.38689489308350666,0.05095700791447539,-0.08259105521236185,-0.14504851796323842,0.37861365780269784,-0.4004714203168136,-1.4165230775742073,-0.43405736614121565,1.2973639696406583,-0.2315529124607063,-0.6965981990415469,1.6993803538723449
-0.24695987182724047,0.4424321519075692,-0.48544488901627597,1.1630386618434017,-0.4881137506330333,-0.31175841625708184,2.152577010529366,2.9953317530012677,0.45446280347088786,-0.18590347409433322,-0.6243070959326433,-0.14705530217450655,0.2604649769077577,1.0370924655178215,-0.158113883008419,0.8821807229753507,-0.4537426064865151,0.8410915892580693,-0.6274478911299515,0.4011733012595047,-0.04975596420204901,-0.14898646584984904,1.521898968587677,0.14324103912968486,-0.021436982119300608,-0.727805418428602,-0.44076226990815964,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,1.0517415133852346,-0.7103035556661084,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,0.3750785110464599,-0.43405736614121565,-0.5653826846108738,-0.2315529124607063,3.296329730221844,-0.45457877220372306
-0.715141412326157,0.4424321519075692,-0.48544488901627597,1.3382483049201412,2.0487027843470975,-0.31175841625708184,-0.4645594536727297,0.657604559986319,-0.04788884820695256,-0.18590347409433322,-0.6118306748028111,-0.14705530217450655,0.2604649769077577,-0.34820027575304235,-0.158113883008419,0.06118529604494868,-0.4537426064865151,0.12596993848335136,-0.6274478911299515,0.5464562507377074,-0.14803512267409372,-0.14898646584984904,0.6305010012720376,-0.4344195449015031,-0.021436982119300608,-0.727805418428602,-0.8142337376511392,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,0.35425384454156117,-0.6668029520329345,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,1.0895208623369101,-0.43405736614121565,-0.7550643102479039,-0.2315529124607063,0.3016337832743009,-0.45457877220372306
0.08745551424341423,-0.7427400009337597,0.2170224209719822,1.0413140677058774,-0.4881137506330333,-0.31175841625708184,2.152577010529366,-0.7450317558226504,-0.33951792352129484,-0.18590347409433322,-0.8239298340099586,-0.14705530217450655,0.2270815517632844,-0.11731815220789839,-0.158113883008419,-0.7598101308854533,-0.4537426064865151,-0.5891517122913665,-0.6274478911299515,1.0860786345139,5.988328333923289,-0.14898646584984904,-0.26089696604360174,0.14324103912968486,-0.021436982119300608,0.26863167262662246,1.0112159116140513,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,1.7629727816149896,-0.8408053665656399,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,2.4970570913871906,-0.7900120925964279,-0.43405736614121565,1.602222070260521,-0.2315529124607063,1.2998657655901487,-0.45457877220372306
0.2881047458857996,-0.7427400009337597,-0.48544488901627597,0.09518199509148101,-0.4881137506330333,-0.31175841625708184,2.152577010529366,-0.7450317558226504,0.9101903710075635,-0.18590347409433322,-0.41376748936672475,-0.14705530217450655,-0.9232556396733597,3.115031577424117,-0.158113883008419,-0.7598101308854533,-0.4537426064865151,-0.5891517122913665,-0.6274478911299515,-0.6261846986220895,-0.37360919116707225,-0.14898646584984904,-0.26089696604360174,2.4538833752544367,-0.021436982119300608,2.584369336125647,1.9294873422032248,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,1.4176648470396742,-0.4928005375002266,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,-0.49324373129116406,-0.43405736614121565,3.079593190511151,-0.2315529124607063,2.2980977479059965,-0.45457877220372306
-0.4476091034696407,-0.15015392451309525,-0.48544488901627597,0.1615772282574028,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,0.657604559986319,-0.2151870324781895,-0.18590347409433322,0.6077394906382856,-0.14705530217450655,0.2604649769077577,-0.34820027575304235,-0.158113883008419,-0.7598101308854533,-0.4537426064865151,0.8410915892580693,1.3100271869198568,0.3804185941911874,-0.13305925090692497,-0.14898646584984904,-0.26089696604360174,0.14324103912968486,-0.034517174598873865,1.0169884157638003,0.29632003276610364,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,1.3871329089828706,0.11202290536186177,0.46421274242964833,-0.08259105521236185,-0.14504851796323842,1.3355207792355437,-0.4004714203168136,1.1444779662823292,-0.43405736614121565,0.4746243392361621,-0.2315529124607063,-0.19748220788362297,0.622400790834311
-0.4141675648625715,-0.15015392451309525,-0.48544488901627597,-0.34745289268133644,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,0.19005912138332917,-0.7426791216831284,-0.18590347409433322,0.598382174790911,-0.14705530217450655,0.2604649769077577,0.11356397133724558,-0.158113883008419,0.8821807229753507,-0.4537426064865151,0.8410915892580693,-0.6274478911299515,-0.15920378958500286,-0.25661019298606663,-0.14898646584984904,-0.26089696604360174,0.14324103912968486,0.2859475411506708,-0.727805418428602,-0.6022301321996788,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,1.1914999501248589,-0.48572491543966595,-0.76069565565436,0.2249594224471808,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,0.6498640307735561,-0.43405736614121565,0.21185221770419158,-0.2315529124607063,-0.6965981990415469,-0.45457877220372306
-0.6148167965049643,-0.15015392451309525,1.6219570409484987,0.34231980743130286,-0.4881137506330333,0.9881156583063441,-0.4645594536727297,1.1251499985893085,-0.7915887001449381,-0.18590347409433322,0.25995925164421346,-0.14705530217450655,0.2604649769077577,-0.8099645228433303,-0.158113883008419,0.8821807229753507,2.2038926600773587,2.271334890807505,0.3412896478949527,1.1379654021846863,0.16645818443644925,-0.14898646584984904,-0.26089696604360174,-1.012080128932691,0.07012436523771214,-0.727805418428602,-0.6194862396201465,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,1.1914999501248589,0.2634182143293487,0.31817689615309547,0.8774684769448261,-0.08259105521236185,-0.14504851796323842,0.37861365780269784,-0.4004714203168136,0.6498640307735561,2.3038429433649137,0.5282633321913199,-0.2315529124607063,-0.6965981990415469,0.083911009315294
0.25466320727873787,0.4424321519075692,-0.48544488901627597,-0.41015950178248517,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,-0.7450317558226504,0.6565005014159336,-0.18590347409433322,-1.2309730733707336,-0.14705530217450655,0.2604649769077577,-0.8099645228433303,-0.158113883008419,-0.7598101308854533,-0.4537426064865151,-0.5891517122913665,1.3100271869198568,-0.30448673906320567,-0.40824089462865026,-0.14898646584984904,-0.26089696604360174,-1.012080128932691,-0.021436982119300608,-0.727805418428602,-1.68073684597891,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,1.1914999501248589,1.761704473867378,0.09999725589904038,-0.8190550647490493,-0.08259105521236185,-0.14504851796323842,1.3355207792355437,-0.4004714203168136,-0.2074667907749838,-0.43405736614121565,-1.4048623963332432,-0.2315529124607063,-0.6965981990415469,2.776359916910379
-0.28040141043430966,0.4424321519075692,-0.48544488901627597,0.5783917475768056,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,0.19005912138332917,-0.18090461766850988,-0.18590347409433322,-0.4418394369088475,-0.14705530217450655,0.27576571343230805,-0.8099645228433303,-0.158113883008419,1.7031761499057527,-0.4537426064865151,0.8410915892580693,2.278764725944761,0.5049468366010774,-0.16769095436850215,-0.14898646584984904,-0.26089696604360174,-1.012080128932691,-0.021436982119300608,-0.727805418428602,-0.6022301321996788,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,1.1914999501248589,2.5108476036363925,0.39033079293002687,-0.47105023568364085,-0.08259105521236185,4.952370827601998,1.3355207792355437,-0.4004714203168136,0.858701025766149,-0.43405736614121565,-0.5287195487667992,-0.2315529124607063,-0.6965981990415469,4.930319042986447
-0.14663525600604776,-0.15015392451309525,-0.48544488901627597,0.471421649698375,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,0.19005912138332917,-0.44922165091227,-0.18590347409433322,1.5076013646274322,-0.14705530217450655,-1.5338941246076847,1.0370924655178215,-0.158113883008419,0.06118529604494868,-0.4537426064865151,0.12596993848335136,0.3412896478949527,-0.4082602744047807,-0.034780092434880276,-0.14898646584984904,-0.26089696604360174,1.2985622071920608,0.011263499079632519,1.9832145219860822,-0.13015233633974102,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,1.1914999501248589,0.637989779213856,0.026125409198848128,1.2472236078268226,-0.08259105521236185,-0.14504851796323842,0.37861365780269784,-0.4004714203168136,0.46300987735913113,-0.43405736614121565,0.6208053310260425,3.054717268231626,-0.6965981990415469,0.083911009315294
-0.07975217879191683,-0.15015392451309525,-0.48544488901627597,-0.4931535432398899,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,-0.2774863172196606,-0.3006645200703244,-0.18590347409433322,-0.8894310449415772,-0.14705530217450655,0.2604649769077577,-0.8099645228433303,-0.158113883008419,0.06118529604494868,-0.4537426064865151,0.12596993848335136,0.3412896478949527,0.26626770531545596,-0.339913479690943,-0.14898646584984904,-0.26089696604360174,-1.012080128932691,-0.17839929187417963,-0.727805418428602,0.05596710798101776,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,0.2634182143293487,-0.6782340593378665,-0.7755544611158753,-0.08259105521236185,-0.14504851796323842,0.8570672185191208,-0.4004714203168136,0.33111282789012464,-0.43405736614121565,-0.37617261056026274,-0.2315529124607063,-0.19748220788362297,0.083911009315294
0.25466320727873787,-0.7427400009337597,-0.48544488901627597,-0.8140638368751814,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,-0.7450317558226504,-0.0053786538429497,-0.18590347409433322,2.5478229763271907,-0.14705530217450655,-3.2364488069758255,0.11356397133724558,-0.158113883008419,0.8821807229753507,-0.4537426064865151,-0.5891517122913665,-0.6274478911299515,-1.3525994460131148,-0.3801611350652091,-0.14898646584984904,-0.26089696604360174,1.2985622071920608,-0.6558263173786032,0.9453577328845336,0.16813180621405777,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,1.1914999501248589,-0.48572491543966595,-0.7229007573426341,1.7039799459751768,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,-0.40531236497849354,-0.43405736614121565,1.0083028471658302,-0.2315529124607063,-0.6965981990415469,-0.45457877220372306
-0.04631064018485507,-0.15015392451309525,-0.48544488901627597,0.8697930486939107,-0.4881137506330333,-0.31175841625708184,2.152577010529366,-0.7450317558226504,-0.7573062853352585,-0.18590347409433322,-0.4293630157790153,-0.14705530217450655,2.3594478328665196,-0.34820027575304235,-0.158113883008419,-0.7598101308854533,-0.4537426064865151,-0.5891517122913665,-0.6274478911299515,0.4011733012595047,-0.3071537602002613,-0.14898646584984904,0.6305010012720376,-0.4344195449015031,0.057044172758138896,0.23658175828210945,-0.6194862396201465,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,-0.5236185662444409,-0.6885532538495226,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,0.05632730816302841,-0.43405736614121565,-0.3087407337023498,-0.2315529124607063,0.8007497744322248,-0.45457877220372306
-0.11319371739898601,1.0350182283282336,-0.48544488901627597,1.5724759330332583,-0.4881137506330333,-0.31175841625708184,2.152577010529366,-0.7450317558226504,-0.7806183274058407,3.0047189417572464,-1.3650946005164295,-0.14705530217450655,2.5500115513995545,-0.8099645228433303,-0.158113883008419,-0.7598101308854533,-0.4537426064865151,-0.5891517122913665,-0.6274478911299515,0.29739976591792966,-0.23321039334986557,-0.14898646584984904,0.6305010012720376,-1.012080128932691,-0.060677559558020365,-0.727805418428602,-0.6293468724318424,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,-0.5562596147863872,-1.036558082914931,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,0.1662415160538669,-0.43405736614121565,-0.9289489577398986,-0.2315529124607063,0.8007497744322248,-0.45457877220372306
-0.11319371739898601,-0.15015392451309525,-0.48544488901627597,-0.02654259904604503,2.0487027843470975,-0.31175841625708184,-0.4645594536727297,-0.7450317558226504,-0.4359657838525271,1.4094077338314566,-1.117125730561015,-0.14705530217450655,4.2998594193890325,-0.8099645228433303,-0.158113883008419,-0.7598101308854533,-0.4537426064865151,-0.5891517122913665,-0.6274478911299515,0.34928653358871603,-0.44100061411933195,-0.14898646584984904,-0.26089696604360174,-1.012080128932691,0.057044172758138896,-0.727805418428602,-0.2201306107464654,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,-0.5751570639422496,-1.036558082914931,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,0.1662415160538669,-0.43405736614121565,-0.6945878192896712,-0.2315529124607063,0.3016337832743009,-0.45457877220372306
-0.11319371739898601,0.4424321519075692,-0.48544488901627597,1.6831346549764619,-0.4881137506330333,-0.31175841625708184,-0.4645594536727297,-0.2774863172196606,-0.38065682129291045,-0.18590347409433322,0.3987594367135958,-0.14705530217450655,-2.3865624418394416,1.4988567126081096,-0.158113883008419,0.8821807229753507,-0.4537426064865151,-0.5891517122913665,1.3100271869198568,-0.03467554717511051,-0.09842754744534739,-0.14898646584984904,0.6305010012720376,0.7209016231608728,-0.021436982119300608,2.3376900773592735,-0.48266995935786694,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,1.761704473867378,0.5157411373280278,0.2032091206305902,-0.08259105521236185,-0.14504851796323842,0.37861365780269784,-0.4004714203168136,0.48499271893729834,-0.43405736614121565,-0.5126867948285538,-0.2315529124607063,-0.19748220788362297,2.776359916910379
0.6559616705635235,-0.7427400009337597,-0.48544488901627597,-1.5960521386071589,2.0487027843470975,-0.31175841625708184,-0.4645594536727297,-0.7450317558226504,0.8205989936382673,-0.18590347409433322,-0.33578985730527383,-0.14705530217450655,0.2604649769077577,-0.5790823992981863,-0.158113883008419,0.06118529604494868,-0.4537426064865151,-0.5891517122913665,-0.6274478911299515,-1.2695806177398548,-0.8135254243276535,-0.14898646584984904,-0.26089696604360174,0.7209016231608728,0.07012436523771214,-0.727805418428602,1.462339862749135,-0.1910938354123028,-0.158113883008419,-0.13621834047872816,-0.8392782558616211,-0.48572491543966595,-0.4978493173955372,-0.2970478211509354,-0.08259105521236185,-0.14504851796323842,-0.578293463630148,-0.4004714203168136,-1.0318233499562726,-0.43405736614121565,0.039735888661268044,-0.2315529124607063,0.3016337832743009,-0.45457877220372306
